row_id,Prediction,PredictedLabel,usb device,compare
817,0.00221745,0,0,TRUE
818,0.008399249,0,0,TRUE
819,0.000675444,0,0,TRUE
820,0.000206118,0,0,TRUE
821,0.003865581,0,0,TRUE
822,0.001090642,0,0,TRUE
823,0.005627487,0,0,TRUE
824,9.47E-05,0,0,TRUE
825,0.000309135,0,0,TRUE
826,0.000314975,0,0,TRUE
827,0.007232418,0,0,TRUE
828,3.50E-05,0,0,TRUE
829,0.004534586,0,0,TRUE
830,0.999987721,1,1,TRUE
831,0.000675142,0,0,TRUE
832,0.00380075,0,0,TRUE
833,0.050164275,0,0,TRUE
834,0.002196566,0,0,TRUE
835,6.66E-05,0,0,TRUE
836,0.001740533,0,0,TRUE
837,0.000171724,0,0,TRUE
838,0.000477467,0,0,TRUE
839,9.75E-05,0,0,TRUE
840,0.000108051,0,0,TRUE
841,0.000952329,0,0,TRUE
842,0.001079189,0,0,TRUE
843,0.999612153,1,1,TRUE
844,0.000701488,0,0,TRUE
845,0.009307489,0,0,TRUE
846,9.34E-05,0,0,TRUE
847,0.034060791,0,0,TRUE
848,0.000261014,0,0,TRUE
849,0.000216587,0,0,TRUE
850,0.000206657,0,0,TRUE
851,0.001396317,0,0,TRUE
852,0.001685511,0,0,TRUE
853,0.00262603,0,0,TRUE
854,0.00262603,0,0,TRUE
855,0.00020609,0,0,TRUE
856,0.000277001,0,0,TRUE
857,0.00046957,0,0,TRUE
858,0.001245716,0,0,TRUE
859,0.003281768,0,0,TRUE
860,0.809518099,1,1,TRUE
861,6.57E-05,0,0,TRUE
862,0.002241583,0,0,TRUE
863,5.72E-05,0,0,TRUE
864,8.22E-05,0,0,TRUE
865,9.11E-05,0,0,TRUE
866,5.72E-05,0,0,TRUE
867,0.001722335,0,0,TRUE
868,0.000679691,0,0,TRUE
869,0.001930483,0,0,TRUE
870,0.062062163,0,0,TRUE
871,0.001730947,0,0,TRUE
872,0.008723544,0,0,TRUE
873,0.000663624,0,0,TRUE
874,0.005898655,0,0,TRUE
875,0.005313856,0,0,TRUE
876,0.003874776,0,0,TRUE
877,0.000601192,0,0,TRUE
878,0.000177815,0,0,TRUE
879,0.001769517,0,0,TRUE
880,0.005129552,0,0,TRUE
881,0.000272313,0,0,TRUE
882,0.001344005,0,0,TRUE
883,0.008126112,0,0,TRUE
884,0.000270657,0,0,TRUE
885,0.000142696,0,0,TRUE
886,0.001331664,0,0,TRUE
887,0.000746904,0,0,TRUE
888,8.07E-05,0,0,TRUE
889,0.000568781,0,0,TRUE
890,0.008697543,0,0,TRUE
891,0.000683794,0,0,TRUE
892,0.000287841,0,0,TRUE
893,0.00056447,0,0,TRUE
894,0.00056447,0,0,TRUE
895,0.000165043,0,0,TRUE
896,0.000900911,0,0,TRUE
897,0.99924767,1,1,TRUE
898,0.022368185,0,1,FALSE
899,0.008431016,0,1,FALSE
900,0.003346957,0,0,TRUE
901,0.001573226,0,0,TRUE
902,0.000118111,0,0,TRUE
903,0.000310647,0,0,TRUE
904,0.00099264,0,0,TRUE
905,0.00052698,0,0,TRUE
906,0.000607581,0,0,TRUE
907,0.000462116,0,0,TRUE
908,0.000988162,0,0,TRUE
909,0.005826121,0,0,TRUE
910,0.000290671,0,0,TRUE
911,0.000514769,0,0,TRUE
912,0.001146976,0,0,TRUE
913,8.43E-05,0,0,TRUE
914,0.000113109,0,0,TRUE
915,0.000518186,0,0,TRUE
916,0.00011343,0,0,TRUE
917,0.000304535,0,0,TRUE
918,0.003287037,0,0,TRUE
919,0.000208821,0,0,TRUE
920,0.000892087,0,0,TRUE
921,0.002609467,0,0,TRUE
922,0.00054444,0,0,TRUE
923,0.000443378,0,0,TRUE
924,0.00026145,0,0,TRUE
925,0.000447108,0,0,TRUE
926,7.61E-05,0,0,TRUE
927,0.000905895,0,0,TRUE
928,0.000134356,0,0,TRUE
929,0.000636246,0,0,TRUE
930,7.48E-05,0,0,TRUE
931,0.000547248,0,0,TRUE
932,0.001203996,0,0,TRUE
933,0.000676103,0,0,TRUE
934,2.25E-05,0,0,TRUE
935,0.018986482,0,0,TRUE
936,0.004598486,0,0,TRUE
937,0.001096735,0,0,TRUE
938,0.005077741,0,0,TRUE
939,0.000434256,0,0,TRUE
940,0.000623953,0,0,TRUE
941,0.000738837,0,0,TRUE
942,0.025437284,0,0,TRUE
943,0.002196077,0,0,TRUE
944,0.000481965,0,0,TRUE
945,0.000565027,0,0,TRUE
946,0.001747139,0,0,TRUE
947,0.000905909,0,0,TRUE
948,0.000535973,0,0,TRUE
949,0.001476606,0,0,TRUE
950,0.000422146,0,0,TRUE
951,0.001548981,0,0,TRUE
952,0.001134153,0,0,TRUE
953,0.000821748,0,0,TRUE
954,0.003330873,0,0,TRUE
955,0.001411756,0,0,TRUE
956,0.000110055,0,0,TRUE
957,0.000134141,0,0,TRUE
958,0.00509915,0,0,TRUE
959,0.005509355,0,0,TRUE
960,0.007253501,0,0,TRUE
961,0.000636425,0,0,TRUE
962,0.000172398,0,0,TRUE
963,0.012272073,0,0,TRUE
964,4.02E-05,0,0,TRUE
965,0.999296308,1,1,TRUE
966,0.027938357,0,0,TRUE
967,0.004331975,0,0,TRUE
968,0.004584895,0,0,TRUE
969,0.000238644,0,0,TRUE
970,0.004933859,0,0,TRUE
971,0.00515384,0,0,TRUE
972,0.000320818,0,0,TRUE
973,0.001548051,0,0,TRUE
974,0.000125394,0,0,TRUE
975,0.000248285,0,0,TRUE
976,0.001495851,0,0,TRUE
977,0.004506395,0,0,TRUE
978,0.000760154,0,0,TRUE
979,0.0026214,0,0,TRUE
980,0.000485303,0,0,TRUE
981,0.000979295,0,0,TRUE
982,0.000270529,0,0,TRUE
983,0.000112023,0,0,TRUE
984,0.000175459,0,0,TRUE
985,0.001027034,0,0,TRUE
986,0.000907161,0,0,TRUE
987,0.000881094,0,0,TRUE
988,0.027938357,0,0,TRUE
989,0.004206688,0,0,TRUE
990,0.001165371,0,0,TRUE
991,0.000239643,0,0,TRUE
992,0.001370539,0,0,TRUE
993,0.002128882,0,0,TRUE
994,0.002488998,0,0,TRUE
995,0.00210182,0,0,TRUE
996,0.0003918,0,0,TRUE
997,0.001067819,0,0,TRUE
998,0.001291859,0,1,FALSE
999,0.010350075,0,0,TRUE
1000,0.001044169,0,0,TRUE
1001,0.001936183,0,0,TRUE
1002,0.003338569,0,0,TRUE
1003,0.003618449,0,0,TRUE
1004,0.000769686,0,0,TRUE
1005,0.002097258,0,0,TRUE
1006,0.000217202,0,0,TRUE
1007,0.00184768,0,0,TRUE
1008,0.002022693,0,0,TRUE
1009,0.000410748,0,0,TRUE
1010,0.000552238,0,0,TRUE
1011,0.000553794,0,0,TRUE
1012,0.000273215,0,0,TRUE
1013,0.017630929,0,0,TRUE
1014,0.001409629,0,0,TRUE
1015,0.000619607,0,0,TRUE
1016,0.000705571,0,0,TRUE
1017,0.001706399,0,0,TRUE
1018,0.007207655,0,0,TRUE
